Phrase	Grammar	Transcription	Translation	Notes
大人物|dàrénwù||great personage; big shot; VIP|||NPCR-53
人物|rénwù||figure; personage|||NPCR-53
千方百计|qiānfāngbǎijì||be every possible means; by hook or by crook|||NPCR-53
居然|jūrán||unexpectedly|||NPCR-53
引起|yǐnqǐ||to give rise to; to lead to|||NPCR-53
车厢|chēxiāng||railway carriage|||NPCR-53
抗议|kàngyì||to protest|||NPCR-53
干酪|gānlào||cheese|||NPCR-53
大多|dàduō||mostly; for the most part|||NPCR-53
闻|wén||to smell|||NPCR-53
掩|yǎn||to cover; to hide|||NPCR-53
鼻子|bízi||nose|||NPCR-53
山西|shānxī||Shanxi (Province)|||NPCR-53
太原|tàiyuán||Taiyuan (city in Shanxi Province)|||NPCR-53
辽宁|liáoníng||Liaoning (Province)|||NPCR-53
苏州|sūzhōu||Suzhou (city in Jiangsu Province)|||NPCR-53
无锡|wúxī||Wuxi (city in Jiangsu Province)|||NPCR-53
广西|guāngxī||Guangxi (Autonomous Region)|||NPCR-53
广东|guāngdōng||Guangdong (Province)|||NPCR-53
贵州|guìzhōu||Guizhou (Province)|||NPCR-53
浙江|zhèjiāng||Zhejiang (Province)|||NPCR-53
河北|héběi||Hebei (Province)|||NPCR-53
福建|fújiàn||Fujian (Province)|||NPCR-53
汉口|hànkǒu||Hankou (city in Hubei Province)|||NPCR-53
长沙|chángshā||Changsha (city in Hunan Province)|||NPCR-53
火宫殿|huǒgōngdiàn||Huogongdian (name of a restaurant)|||NPCR-53
南京|nánjīng||Nanjing (city in Jiangsu Province)|||NPCR-53
孔雀|kǒngquè||peacock|||NPCR-53
礼节|lǐjié||courtesy; ettiquette|||NPCR-53
献|xiàn||to offer; to dedicate|||NPCR-53
沱茶|tuóchá||a bowl-shaped compressed mass of tea leaves|||NPCR-53
杀罐|shāguàn||earthen pot|||NPCR-53
轰|hōng||boom|||NPCR-53
礼貌|lǐmào||courtesy; politeness|||NPCR-53
蜂蜜|fēngmì||honey|||NPCR-53
核桃仁|hétáorén||walnut meat|||NPCR-53
丰富|fēngfù||rich; abundent|||NPCR-53
桂皮|guìpí||Chinese cinnamon; cassia bark|||NPCR-53
姜|jiāng||ginger|||NPCR-53
煮|zhǔ||to cook; to boil|||NPCR-53
人生|rénshēng||life|||NPCR-53
哲理|zhélǐ||philosophy|||NPCR-53
大理|dàlǐ||Dali (city in Yunnan Province)|||NPCR-53
白族|báizú||Bai ethnic group, mainly inhabiting Yunnan Province|||NPCR-53
我的妈呀|wǒdemāya||Oh, my god!|||NPCR-53
留莲|liúlián||durian|||NPCR-53
炸弹|zhàdàn||bomb|||NPCR-53
就算|jiùsuàn||even if|||NPCR-53
股|gǔ||(measure word for gas, smell, strength, etc.)|||NPCR-53
玩艺|wányì||thing|||NPCR-53
恶心|ěxin||to feel nauseated; to be nauseating; disgusting|||NPCR-53
嗯|ng4||hum (to show consent)|||NPCR-53
酒吧|jiǔbā||bar (room)|||NPCR-53
进入|jìnrù||to enter; to come into|||NPCR-53
营业时间|yíngyèshíjiān||business hours|||NPCR-53
营业|yíngyè||to do business|||NPCR-53
顾客|gùkè||customer; shopper; client|||NPCR-53
泡|pào||to hang about; to dally|||NPCR-53
其次|qícì||next; secondly; then|||NPCR-53
目的|mùdì||purpose; aim; objective|||NPCR-53
销售|xiāoshòu||to sell|||NPCR-53
