Phrase	Grammar	Transcription	Translation	Notes
hiểu			rozumieć	
hai			dwa	
phòng			pokój; room	
trên			na	
rẻ			tani	
đắt			drogi	
dễ			łatwy	
khó			trudny	
nhiều			dużo; wiele	
có thể			można; móc; może	
học			uczyć się; studiować	
nói			mówić	
đọc			czytać	
vui			szczęśliwy; wesoły	
buồn			smutny	
nhân viên			pracownik	
phố			ulica	w dialekcie północnym
nhà			dom; house; family	
đang			w trakcie	partykuła czasu teraźniejszego
phòng đôi			pokój podwójny; podwójna sypialnia	
nóng			gorący; gorąca	
lạnh			zimny	
tốt			dobry	
tuần			tydzień	
nhưng			ale	
đẹp			piękny; ładny	
nhỏ			mały	
hỏi			zapytać	
tìm			szukać	
hoặc			albo	
nhà khách			hotelik	
khách			gość	
gần			blisko	
trung tâm			centrum	
thành phố			miasto	
đẹp lắm			bardzo ładny	
thường			często	
đông			zatłoczony; crowded; busy; full	
thanh niên			młody człowiek	
chọn			wybrać	
như thế nào?			jak to?	
lớn			duży; wielki	
yên tĩnh			spokojnie; cicho	
làm ơn			proszę o przysługę; proszę; zrób mi przysługę	
đặt			zamawiać	
trẻ			młody	
già			stary	
mới			nowy	
cũ			stary	
to			wielki	
rộng			szeroki	
hẹp			szerszy	
cao			wysoki	
thấp			niski	
dài			długi	
ngắn			krótki	
sạch			czysty	
bẩn			brudny	
xấu			zły; brzydki	
giàu			bogaty	
nghèo			biedny	
thông mình			mądry	
chăm chỉ			pilny	
lười			leniwy	
nổi tiếng			słynny; 	
thấy			dostrzegać	
báo			gazeta	
nói được			umieć mówić	
ít thôi			trochę	
nghe			słuchać	
giỏi			biegły	
Thế à			Czyżby?; Naprawdę?	
phát âm			wymowa	
# === _4 ===
bao lâu			jak długo	
Thế à			Czyżby?; Naprawdę?	
lần đầu tiên			po raz pierwszy	
quê			village; countryside; hamlet	
làng			wioska	
biển			morze	
có chứ			tak; oczywiście	
bức ảnh			zdjęcie	
toàn thể			cały; wszytski; pełny	
nhân dịp			w okazji	
sinh nhật			urodziny	
bố mẹ			rodzice	
ngoại			z zewnątrz	
ông ngoại			grandfather on the father’s side	
mất			stracić; zginąć	
bà			matka; babcia	
con cả			starszy syn w rodzinie; najstarszy syn; pierwszy z rodzeństwa	
đúng			prawidłowy; correcto	
con út			najmłodsze dziecko	
nghĩa			znaczenie	
nghĩa là gì?			co to znaczy?	
lập gia đình			poślubić się; zawrzeć małżeństwo	
người yêu			boyfriend; girlfriend	
cưới			żenić się	
vợ			żona	
có lẽ			może być; być może	
sớm			wczesny	
trẻ hơn			młodszy	
con gái			cóčka	
con trai			syn	
			== Tôi rất vui khi được giúp bạn. ==	
rỗi			wolny; bezczynny; pusty	
tại sao			dlaczego	
sao			dlaczego	
vậy			także; więc	
định			przepraszam; zamierzać; planować; decydować	
Ngày mai là thứ mấy?			Jutro jest яке?	
đi xem phim			iść zobaczyć film	
thứ sáu			piątek	
để tôi nghĩ xem			dajmy na to pomyśleć	
mua			kupić	
thực phẩm			jedzenie	
lên lớp			idziesz do szkoły	
chữa			naprawia	
buổi tối			wieczór	
hình như			jak najbardziej	
bận			zajęty	
tiếc quá			żałem/żałam	
nên			powinien; powinna; powinni; powinny	
nghĩ			myśleć; zastanawiać się	
ngày kia			the day after tomorrow	
thứ bảy			Saturday	
buổi chiều			popołudnie	
bóng đá			piłka nożna	
khuya			późna noc	
trời			weather; sky	
nghĩa là			to mean; it means	
ngày nghỉ			holiday	
ra biển			wyjść na morze	
vịnh			zatoka	
bao giờ?			kiedy?	
tắm			bath; bathe	
đi dạo			spacer	
dọc			wzdłuż	
nghe nói			słyszę, że	
hiệu ăn			restauracja	
ngon			smaczny	
thuyền			stateczny	
tham quan			zwiedzanie	
quên mất			zapomnieć	
đón			spotkać; przywitać	
trở về			wrócić	
anh			ty; Anglia; starszy brat; angielski; older brother; he	do rówieśnika
chị			ty; starsza siostra	do rówieśniczki
chợ			rynek; targowisko; rynok	
sân bay			lotnisko	w dialekcie północnym
thư viện			biblioteka	
có thể			można; móc; może	
chơi			grać; bawić się	
bố			ojciec	w dialekcie północnym
mẹ			matka	w dialekcie północnym
lần			raz	
nhà			dom; house; family	
mời			zapraszać; zapraszam	
xe đạp			rower	
thuê			wynająć; wynajmować; zatrzymywać	(N)
đêm			noc	od 10-ej w nocy do 2-ej rano
nóng			gorący; gorąca	
con			własne dziecko; child; baby	
bên cạnh			obok; przy; ramię w ramię	
sáng			poranek	od 3-ej do 10-ej rano
trưa			południe	od 11-ej rano do 2-ej po południu
chiều			popołudnie	od 3-ej do 6-ej po południu
tối			wieczór; evening	od 7-ej do 9-ej wieczorem
ngày mai			jutro	
# === _6 ===
máy bay			samolot	
chỗ			fotel, miejsce siedzące; miejsce	
để			żeby; położyć; w celu	
hàng không			linia lotnicza; aviation; air transport; airline	
ra			iść; wychodzić	
thuê			wynająć; wynajmować; zatrzymywać	(N)
xuống			zejść na dół; opuścić; zejść	
làm ơn			proszę o przysługę; proszę; zrób mi przysługę	
mất			stracić; zginąć	
Cô làm ơn cho biết...			Przepraszam, czy mógłby Pan/Pani powiedzieć...?	
khi nào?			kiedy?	
bay			latac	
mấy giờ			o której godzinie?	
cất cánh			wyruszyć; wzbić się	
vé			bilet	
vé khứ hồi			bilet lotniczy w obie strony	
vài			trochę; niektóre; kilka; few; some; a few	
có mặt			być obecnym; być w miejscu	
mặt			face	
văn phòng			biuro	
chết rồi			został martwy	
muộn			źle	
đồng hồ			watch	
chậm			wolny	
nhanh lên			pospiesz się; hurry up	
kẻo			chyba; 	
nhỡ			może się zdarzyć	
nhỡ tàu			przypadkowo przegapić pociąg	
người lái xe tắc xi			kurier zawodowy taksówkarz	
kịp			on time; in time	
nhà ga			stacja kolejowa	
đừng			nie rób	
đừng lo			nie martw się	
đủ			enough; sufficient	
thời gian			; czas	
đưa			przekazać; zabrać	
# === _7 ===
chín			dziewięć; dojrzały	
bao nhiêu			ile	
thích			lubić	
số			numer; number; figure	
màu			kolor	
đen			czarny	
nâu			brązowy	
trắng			biały	
đỏ			czerwony	
xanh lá cây			zielony; zielony liść	
vàng			żółty; yellow; gold	
da cam			pomarańczowy	
xám			szary	
mời			zapraszać; zapraszam	
giá			cena; wartość; koszt; bobek	
hồng			czerwony; różowy	
chọn			wybrać	
rỗi			wolny; bezczynny; pusty	
định			przepraszam; zamierzać; planować; decydować	
mua mỡ hàng			kupować towar na targu; być pierwszym klientem dnia	
cam			pomarańcza	
chuối			banana	
nho			grzyby	
tươi			świeży	
cân			kilogram	
ngọt			słodki	
nhiều nước			wiele krajów	
nải			mango	
nải chuối			kuliga banan	
tất cả			wszystko	
sách			książka	
từ điển			słownik	
xuất bản			wydawać	
giá bao nhiêu?			ile kosztuje?	
bản đồ			map	
len			wełna	
áo len			sweter; dzianina	
mặc			nosić; ubraniać się; mieć na sobie	
chắc chắn			certainly; surely; definitely	
thử			spróbować	
mặc thử			spróbuj na sobie	
xanh			blue; green	
đậm			; gęsty	
nhạt			; łagodny	
rau quả			warzywa i owoce	
nấu			gotować	
món ăn			dish; food	
không khí			atmosfera; powietrze	
tấp nập			pędzące, pilne	
trời ơi!			; O mój Boże!; Kurczę!; Ej!	
chưa bao giờ			nigdy	
loại			rodzaj; gatunek	
hoa quả			owoce	
gọi			zadzwonić; wezwać	
chôm chôm			rambutan; durian	
đu đủ			papaj	
mùi thơm			zapach; aromat; woń	
hàng			queue; row; line	
hoa			flower	
hoa cúc			chrysantemum	
hoa hồng			róża	
nói chung			ogólnie rzecz biorąc	
hoa nào tôi cũng thích			ja lubię wszystkie kwiaty	
# === _8 ===
hẹn			umówić się; mieć nadzieję; na spotkanie; umówić	
ngủ			spać; że śpię	
chờ			czekać; czekaj	
tại sao			dlaczego	
nghĩa là			to mean; it means	
muộn			źle	
kịp			on time; in time	
đừng			nie rób	
đủ			enough; sufficient	
thời gian			; czas	
mặc			nosić; ubraniać się; mieć na sobie	
chắc chắn			certainly; surely; definitely	
sợ			przerażony	
quên			zapomnieć	
ngủ quên			przespacer się	
dậy			wstań	
thậm chí			nawet	
đồng ý			zgodzić się	
mặc áo			ułożyć ubranie; nosić ubranie	
chạy			biegać	
chạy ra			biegnąć na zewnątrz	
bắt đầu			rozpocząć; zacząć	
nhà xuất bản ngoại ngữ			foreign language publishing house	
kết thức			do zakończenia	
lương			salary	
khá thấp			pretty low	
hơn nữa			moreover; dodatkowo	
giờ làm việc			godziny pracy	
điều			sprawa; rzecz	
làm việc theo ca			praca zmianowa	
công việc			praca	
hấp dẫn			interesujący; atrakcyjny	
thú vị			ciekawy	
nhà văn			autor	
nhà thơ			poet	
nhà báo			reporter	
thỉnh thoảng			czasami; od czasu do czasu	
đi ra nước ngoài			wyjechać za granicę	
thuận tiện			wygodny	
tạp chí			magazyn; czasopismo	
tiếp khách			przyjmować gości	
hết			do końca; skończyć	
hình như...			jakby...	
vấn đề			problem	
dùng			używać	
máy vi tính			komputer	
ngại			; źle się czuć	
trẻ con			dzieci	
có gì khó đâu!			nie ma w tym nic trudnego!	
# === _9 ===
bên trái			lewa strona; left side	
bên phải			prawa strona; on the right side	
bao nhiêu			ile	
bưu điện			poczta; poczta kurierska	
ngân hàng			bank	
phải			prawy; musieć; must; have to	
khá			dobrze; ok; quite	
lên			wsiadać; do góry; w górę	
giá			cena; wartość; koszt; bobek	
khoảng			około; w przybliżeniu	
hỏi			zapytać	
mất			stracić; zginąć	
trở về			wrócić	
muộn			źle	
đại sứ quán			ambasada	
địa chỉ			adres	
cứ			kontynuuj; trwać	
thẳng			; prosty	
đi thẳng			iść prosto	
ngã ba			rozgałęzienie drogowe	
rẽ			zawracać się	
tiếp			kontynuować	
đi tiếp			iść dalej	
trái			left	
ngã tư			crossroads	
đèn xanh đèn đỏ			traffic lights	
đối điện			przeciwnik	
công viên			park	
nhớ			remember; to remember	
khá xa			pretty far	
đi bộ			chodzić pieszo	
phút			minuta	
lấy			webrać	
lấy xích lô			wózku rowerowym	
ông len đi			siadź; pan się relaksuje	
chắc			; na pewno	
viện bảo tàng			muzeum	
lịch sử			historia	
viện bảo tàng lịch sử			historyczny muzeum	
cố gắng			dołożyć wysiłku; starać się	
theo			zgodnie z; według	
trước mắt			na pierwszy rzut oka	
qua			owo; fruit	
quảng trường			plac	
lạc đường			zgubić się	
bị lạc đường			zgubić drogę	
hỏi đường			zadoczyć prośby o wskazanie drogi	
ngược hướng			przeciwnie do kierunku	
cuối			koniec	
cuối đường			koniec drogi	
tượng			statua	
nghỉ			zrobić przerwę	
một chút			trochę; nieco	
chùa			pagoda	
Chùa Một Cột			Jednołamowy Pagórkowaty	
lăng			mausoleum; tomb	
Lăng Hồ Chủ Tịch			Pomnik Józefa Stalina	
văn phòng hàng không Việt Nam			Wietnamska placówka lotnicza	
Văn Miếu			Świątynia Literatury	
viện bảo tàng mỹ thuật			fine arts museum	
cơ quan			urząd; department	
cảng			port	
đền			temple; shrine	
# === _10 ===
phòng			pokój; room	
phòng ngủ			sypialnia; pokój sypialny	
phòng tắm			łazienka; bathroom	
thư viện			biblioteka	
chỗ			fotel, miejsce siedzące; miejsce	
để			żeby; położyć; w celu	
vàng			żółty; yellow; gold	
thuê			wynająć; wynajmować; zatrzymywać	(N)
tầng			piętro; floor	(N)
phòng ăn			jadalnia	
tìm			szukać	
đông			zatłoczony; crowded; busy; full	
có lẽ			może być; być może	
hơn nữa			moreover; dodatkowo	
địa chỉ			adres	
ngoại ô			periferia; obszar poza miastem	
vườn			ogród	
riêng			własny	
phòng khách			living room; entrance hall	
phòng bếp			Kuchnia	
phòng làm việc			biuro	
gác			floor	
trồng			uprawiać; sadzić	
cây			drzewo	
chỗ để xe			parking place	
vùng			region	
vải			fabric; cloth	
da			leather	
nhựa			plastik	
thủy tinh			szkło	
giấy			papier	
gỗ			drewno	
pha lê			krzemień szlachetny	
sứ trắng			ceglaste ceramika	
bông			cotton	
lụa			szewełn	
kim loại			metal	
bạc			silver	
gạch			cegła	
xi măng			cement	
đá			stone; rock	
thép			stal	
sơn mài			luty malowany	
chuyển			przenieść	
quốc gia			państwo	
giường			łóżko	
tủ			szafka	
tủ áo			wardrobe	
ghế			krzesło; fotel	
giá sách			bookshelf	
cửa sổ			okno	
công viện			instytut	
tường			ściana	
họa sĩ			malarz	
cửa ra vào			drzwi wejściowe	
bài trí			układanie; dekorowanie	
ngăn kéo			drawer	
túi			pocket	
# === _11 ===
họ			oni; nazwisko	
nhớ			remember; to remember	
Anh làm sao?			Co się stało?	
đau			ból; pain	
đầu			głowa	
bị đau đầu			mać ból głowy	
sổ mũi			katar w nosie	
sốt			sos	
dễ chịu			przyjemny; miły	
há miệng			skończyć mówić	
nghiêm trọng			poważny	
viêm họng			strep throat	
đơn thuốc			recepta	
hiệu thuốc			apteka	
răng			tooth	
suốt cả đêm			przez całą noc	
răng sâu			roślinożerca; ząb	
nhổ			wyrywać	
hàn lại			naprawić; zreperować	
bệnh cúm			grypa	
ho			cough	
cảm			zimny	
bệnh sốt rết			malaria	
phát ban			wybroż	
huyết áp cao			wysokie ciśnienie krwi	
huyết áp thấp			niskie ciśnienie krwi	
viêm phổi			Pneumonia	
bệnh đái đường			cukrzyca	
viên ruột thừa			appendicitis	
bệnh ung thư			rak	
dị ứng			alergia	
ngộ độc thức ăn			zatrucie pokarmowe	
khó chịu			niepokojący	
nhức đầu			mać ból głowy	
đau bụng			ból brzucha	
lạ			dziwny; nieznany	
cặp nhiệt độ			termometr	
# === _12 ===
nổi tiếng			słynny; 	
nhanh lên			pospiesz się; hurry up	
cam			pomarańcza	
chuối			banana	
nho			grzyby	
thử			spróbować	
món ăn			dish; food	
hoa quả			owoce	
gọi			zadzwonić; wezwać	
chôm chôm			rambutan; durian	
đu đủ			papaj	
mùi thơm			zapach; aromat; woń	
vải			fabric; cloth	
đá			stone; rock	
tách			odłamek	
cả bia lẫn cà phê			oba piwo i kawa	
nước chanh			lemonade	
nước cam			sok pomarańczowy	
cốc			glass	
Chị dùng đá không?			Czy Pani bierze kamień?	
đặc sản			special product; specialty	
đũa			chopsticks	
cầm			trzymać	
thạo			biegły; skuteczny	
thìa			łyżka	
xếp			układać; ułożyć	
thực đơn			menu	
gì cũng được			wszystko się zmieści	
bánh			cake; pie; pastry	
bánh cuốn			steamed; stuffed pancakes	
ăn thử			spróbuj	
ngon tuyệt			pyszne	
bát			talerz	
nem rán			spring rolls	
món tiếp			dish; next course	
gà			kurczak	
xào			smażyć	
sả			lemon grass	
ớt			papryczka chili	
cá			ryba	
cá hấp nấm hương			ryba gotowana z grzybami shiitake	
bánh tôm			shrimp cake	
ăn chay			być wegetarianinem	
rau			warzywa	
đĩa			plate	
xúp			zupa	
xúp lươn			ewiek z żuraka	
cơm chiên			smażony ryż	
nước mắm			ryba w sosie	
hạt tiêu			pepper	
bánh mì			chleb w cieście	
bơ			masło	
thịt			mięso	
thịt bò			wołowina	
thịt lợn			wieprzowina	
vịt			kaczka	
trứng			jajko	
muối			sól	
gia vị			przyprawy	
kem			śmietanka	
bánh ga tô			ciasteczka	
mứt			ciastka suszone	
sô cô la			czekolada	
ca cao			czekolada	
kẹo			słodycze	
dứa			ananas	
dừa			kokos	
đào			śliwka	
chanh			cytryna	
bưởi			grejpfrut	
quít			pomarańcza	
xoài			mango	
sầu riêng			durian	
nhãn			etykieta	
khoai			sweet potato	
khoai tây			ziemniak	
hành			cebulę	
nấm			grzyb	
cà rốt			marchew	
dưa chuột			ogórek	
cà chua			pomidor	
bắp cải			kapusta kalafiłowa	
đậu			fasola	
đỗ			fasola	
đậu xanh			zielone fasola	
xà lách			sałata	
măng			bambus liściasty	
tương			sos sojowy	
gừng			przyprawa imbirowa	
thái mỏng			cienki plasterek	
thịt lườn gà			filet of chicken	
gọt			obiera	
nhánh			shoot; branch; twig	
vỏ			skórka; łusk; obłó się	
ngón tay			palec	
sợi			nić; włókno	
tỏi			czosnek	
que diêm			ząbki do palenia	
củ			twaroż; korzeń; roślina	
căm			chop; mince	
đun sôi			zagotować się	
tép			mały kawałek; fragment	
dầu ăn			cooking oil	
săn lại			odzyskiwać; przywracać	
dầu dấm			ocet	
trộn			mieszać	
ngò			koper	
mùi			zapach; aromat	
hạ bờt lửa			zmniejszyć ogień	
trang trí			do dekorować	
đảo			wyspa	
cắt			; przecinać	
xúc ra			wyciągnąć	
miếng			piece	
bày			układać; prezentować	
cà phê			kawa	
sữa			mleko; milk	
bia			piwo	
phở			rodzaj zupy z makaronem ryżowym; noodles soup	
mì			żółty makaron; noodles	
giá			cena; wartość; koszt; bobek	
# === _13 ===
vài			trochę; niektóre; kilka; few; some; a few	
áo len			sweter; dzianina	
mặc			nosić; ubraniać się; mieć na sobie	
mùa xuân			wiosna	
mùa hè			letnia	
mùa hạ			summer	
mùa đông			zima	
đeo			nosić	
đeo kính			nosić okulary	
đeo đồng			nosić bransoletkę	
đeo vòng			nosić amulet	
đi giày			chodzić w butach	
đội nón			đội nón; nosić kapelusz	
bôi nước hoa			nałożyć perfumę	
xức nước hoa			nałożyć perfumy	
dự báo thời tiết			prognoza pogody	
mây			chmura	
nơi			miejscowość	
vài nơi			niektóre miejsca	
khu vực			region; area	
nắng			słońce; sunshine	
gió			wiatr	
gió nhẹ			lekki wiatr	
găng tay			rękawice	
khăn quàng			szarf	
giống như			jakieś	
mũ			czapka	
núi			; góra	
lên núi			w górę góry	
bít tất			różki	
dày			gruby	
# === _14 ===
ngân hàng			bank	
nhà hát			teatr	
nước			kraj; woda; płyn; sok; country; water	
ngồi			siedzieć; się usiądć	
vé			bilet	
đồng ý			zgodzić się	
nghe thấy			słyszeć	
tiếng chuông điện thoại			telefon dzwoniący	
nhắt mạch			przecinać obwód	
rối			zamieszany	
múa			taniec	
múa rối nước			wodne przedstawienie kukiełkowe	
biểu diễn			wykonywać	
tuyệt quá!			wspaniale!; niesamowite!	
cách			sposób; metoda	
nhắn			powiedzieć	
yên tâm			zrelaksować się; nie martwić się	
chuyển lời			przekazać słowo	
# === _15 ===
gửi			dać; wysłać; doręczyć	(N)
chọn			wybrać	
yên tâm			zrelaksować się; nie martwić się	
bức thư			list; pismo	
thư bảo đảm			list of guarantees	
thư thường			ordinary mail	
thư nhanh			express letter	
bưu ảnh			postcard; postcards	
tem			stamp; stamps	
người đưa thư			kurier	
lo lắng			zmartwiony	
sức khỏe			zdrowie	
máy điện thoại			telefon komórkowy	
công cộng			public	
trạm			stacja	
giấy viết thư			writing paper	
báo và tạp chí			gazeta i magazyn	
phong bì			envelopes	
# === _16 ===
chơi			grać; bawić się	
buồn ngủ			senny; zbudzony znużeniem	
bóng đá			piłka nożna	
loại			rodzaj; gatunek	
thỉnh thoảng			czasami; od czasu do czasu	
tin			wiadomość; informacja	
thể thao			sport	
mông			; brzuch	
an toàn			bezpieczny; bezpieczna; bezpieczne	
may mà			maybe; possibly	
hoạt động			; czynność	
phù hợp			pasować	
châu Á			Azja	
châu Âu			Europa	
châu Phi			Afryka	
khắp thế giới			cały świat; cały glob	
tháp Chàm			wieża Chamu	
phim tài liệu			film dokumentalny	
văn minh			civilizacja	
tham dự			uczestniczyć w	
bảo tàng nghệ thuật			Muzeum Sztuki	
triển lãm			wykład [rz]	
tranh lụa			malarstwo na jedwabiu	
ca nhạc			koncert	
ghét			nienawidzić	
nhạc rock			rock music	
nhạc cổ truyền			muzyka dawna	
chán			nużny	
nhảy			tańczyć	
phim kinh dị			horror film	
chương trình			program	
phim hoạt hình			animowany film	
phim truyện			film fabularny	
chiếu phim			pokazywać film; wyświetlać film	
sân khấu			stage; performance	
tin trong nước			national news	
tin thế giới			świeci światowe	
thời sự			aktualności	
thông tin thương mại			komercyjne informacje	
phim phổ biến kiến thức			popular edukacyjne filmy	
điểm báo			raport o stanie	
# === _17 ===
chuyến bay			lot; flight	
hộ chiếu			paszport	
hàng không			linia lotnicza; aviation; air transport; airline	
hành lý			bagaż; baggage	
vé khứ hồi			bilet lotniczy w obie strony	
thời gian			; czas	
hấp dẫn			interesujący; atrakcyjny	
tranh lụa			malarstwo na jedwabiu	
vé một lượt			bilet jednorazowy	
đổi			zmieniać; wymieniać	
giá hối đoái			kurs wymiany	
ký tên			podpisanie imienia	
hành lý xách tay			przewoźny bagaż	
va li			samochód	
đóng va li			spakować walizkę	
lối đi			ścieżka	
phiếu lên máy bay			bilet na pokład samolotu	
thủ tục			formalność; procedura	
kiểm tra			sprawdzić; zbadać	
thuế			cło; podatek	
thuế quan			customs official	
chúc			życzę	
bình an			bezpieczny; spokojny	
Chúc ông lên đường bình an!			Życzę bezpiecznej podróży!	
tác phẩm			dzieło; dzieło literackie	
kỷ niệm			pamięć; wspomnienie; okazja	
tranh dân gian			folk art	
dịp			okazja	
vào dịp			w odpowiednim czasie	
Tết			Święto Nowego Roku	
khăn trải bàn			tablecloth	
áo dài			długie stroje; tradycyjny wietnamski strój	
thêu			szyć rękojeści	
thêu tay			ręcznie robione wyklejanki	
voi			elephant	
gốm			ceramika	
cẩn thẩn			; ostrożnie	
nón			czapka na głowę	
quá cân			nadwaga	
thị thực			visa	
hết hạn			do wygaśnięcia	
gia hạn			prتمديد	
gia hạn thị thực			تمديد التأشيرة	
sách hướng dẫn du lịch			przewodnik turystyczny	
điền			wypełnić	
ngoại ngữ			język obcy	
cho phép			daj pozwolenie	
tranh sơn mài			malarstwo olejnym na płycej desce	
đội voi gốm			para elefantów z ceramiki	
đũa sơn mài			lacquer chopsticks	
quạt tre			bambusowy wentylator	
# === _18 ===
nổi tiếng			słynny; 	
làng			wioska	
hàng			queue; row; line	
thú vị			ciekawy	
vấn đề			problem	
lịch sử			historia	
núi			; góra	
tác phẩm			dzieło; dzieło literackie	
dịp			okazja	
hiệu sách			książka; 	
từ điển bách khoa			słownik encyklopedyczny	
con người			people; ludzie	
địa lý			geografia	
văn hóa			kultura	
chuyến đi			podróż; wycieczka	
môn học			subject; discipline	
hâp dẫn			atrakcyjny	
đối với			wobec; dla	
dân tộc			etniczność	
dân tộc ít người			etniczne mniejszości	
sinh sống			; życie	
ngoài			poza; zewnątrz	
chứng kiến			świadkiem	
cuộc sống			życie	
hàng ngày			codziennie	
dân số			population	
trang			strona	
hiện đại			nowoczesny; współczesny	
tiểu thuyết			roman; powieść	
nỗi buồn			smutek	
chiến tranh			wojna	
truyện ngắn			krótkie opowiadanie	
chống			against; to oppose; fight against	
đề tài			temat	
quan trọng			ważny	
nữa			nữa	
thế kỷ			wiekowiek	
chiến sĩ			żołnierz	
tặng			dać; dawać	
giải thưởng			nagroda	
Hội Nhà văn Việt Nam			Hội Nhà văn Việt Nam	
mượn			pożyczyć	
bản dịch			tłumaczenie	
vô đề			bez tytułu	
tình hình			sytuacja	
thực hiện			wykonuje; realizuje	
chính sách			polityka	
đổi mới			nowoczesny; rewizja	
chính sách mở cửa			otwarta polityka	
lương thực			żywność	
xuất khẩu			eksportować	
thiên nhiên			natura	
núi non biển cả			góry, morze, oceany	
phát triển			rozwój	
trụ sở			sztab; siedziba	
chính trị			polityka	
kinh tế			ekonomia	
mặt trái			ciemna strona	
ngành			dziedzina; gałąź; dyscyplina	
ngành du lịch			turystyka	
địa điểm			place; location	
giữ			utrzymać	
giữ sạch sẽ			utrzymać czystość	
giao thông			transport; traffic	
ô nghiễm môi trường			zanieczyszczenie środowiska	
đất nước			kraj	
đứng			stać; stać się	
số			numer; number; figure	
