Phrase	Grammar	Transcription	Translation	Notes
reconciliarse	V		pogodzić się z kimś	
el entierro	N		pogrzeb	
abandonar	V		porzucić	
casar	V		poślubić	
el descendiente	N		potomek	
la familia política	NP		powinowaci	
la tatarabuela	N		prababka	
el tatarabuelo	N		pradziadek	
los antepasados	N		przodkowie	
el hijo adoptivo	NP		przybrane dziecko	
los padres adoptivos	NP		przybrani rodzice	
la amiga	N		przyjaciółka	
la amistad	N		przyjaźń	
la hermanastra	N		przyrodnia siostra; siostra przyrodnia	
adoptar	V		przysposobić; adoptować	
echar a perder a un niño	V		psuć dziecko	
la cita	N		randka	
el aniversario de boda	NP		rocznica ślubu	
los hermanos	N		rodzeństwo	
los padres	N		rodzice	
la familia	N		rodzina	
la familia monoparental	NP		rodzina niepełna	
la familia multigeneracional	NP		rodzina wielopokoleniowa	
la familia de acogida	NP		rodzina zastępcza	
la familia materna	NP		rodzina ze strony matki	
la familia paterna	NP		rodzina ze strony ojca	
el romance	N		romans	
la aventura	N		romans	
el hogar roto	NP		rozbity dom	
separarse	V		rozstawać się	
divorciarse	V		rozwieść się	
el divorcio	N		rozwód	
el vecino	N		sąsiad	
la separación	N		separacja	
el órfano	N		sierota	
la hermana	N		siostra	
la sobrina	N		siostrzenica; bratanica	
el sobrino	N		siostrzeniec; bratanek	
discutir con alguien	VP		sprzeczać się z kimś	
el hijo	N		syn	
la nuera	N		synowa	
el cuñado	N		szwagier	
la cuñada	N		szwagierka; bratowa	
la boda	N		wesele; ślub	
la fiesta	N		święto	
el papá	N		tata	
la suegra	N		teściowa	
los suegros	N		teściowie	
el suegro	N		teść	
morir	V		umierać	
la celebración	N		uroczystość	
dar a luz	V		urodzić dziecko	
el cumpleaños	N		urodziny	
sentar la cabeza	V		ustatkować się	
mantener a alguien	V		utrzymywać kogoś	
la viuda	N		wdowa	
el viudo	N		wdowiec	
la fiesta de bodas	N		wesele	
el amor eterno	N		wieczna miłość	
la nieta	N		wnuczka	
el nieto	N		wnuk	
el tío	N		wujek	
educar	V		wychowywać	
comportarse	V		zachowywać się	
fundar una familia	V		zakładać rodzinę	
invitar a una cita	VP		zaprosić kogoś na randkę	
comprometerse	V		zaręczać się	
el compromiso	N		zaręczyny	
casarse	V		zawrzeć małżeństwo	
engañar	V		zdradzić	
romper con alguien	VP		zerwać z kimś	
el yerno	N		zięć	
la reunión familiar	NP		zjazd rodzinny	
el conocido	N		znajomy	
el compañero de trabajo	NP		znajomy z pracy; współpracownik	
la mujer	N		kobieta; żona	
vivir feliz	VP		żyć szczęśliwie	
la antipatía	N		antypatia	
la aversión	N		awersja	
la depresión	N		depresja	
el entusiasmo	N		entuzjazm	
el humor	N		humor	
el ánimo	N		humor	
la irritación	N		irytacja	
gustar	V		lubić	
querer	V		lubić	
el amor	N		miłość	
la esperanza	N		nadzieja	
disgustar	V		nie lubić	
el odio	N		nienawiść	
el descontento	N		niezadowolenie	
la indiferencia	N		obojętność	
la excitación	N		podniecenie	
la admiración	N		podziw	
el desprecio	N		pogarda	
divertir	V		rozbawiać	
entretener	V		rozbawiać	
la decepción	N		rozczarowanie	
la desesperación	N		rozpacz	
la soledad	N		samotność	
la tristeza	N		smutek	
el miedo	N		strach	
el respeto	N		szacunek	
la felicidad	N		szczęście	
la añoranza	N		tęsknota	
el alivio	N		ulga	
el agradecimiento	N		wdzięczność	
la graditud	N		wdzięczność	
la fe	N		wiara	
la hostilidad	N		wrogość	
la compasión	N		współczucie	
la vergüenza	N		wstyd; zakłopotanie	
la furia	N		wściekłość; złość	
la ira	N		wściekłość; złość	
la satisfacción	N		zadowolenie	
los celos	N		zazdrość	
la envidia	N		zazdrość	
la mortificación	N		zażenowanie	
la humillación	N		zażenowanie	
la cólera	N		złość	
la preocupación	N		zmartwienie	
la cadera	N		biodro	
la ceja	N		brew	
el estómago	N		brzuch	
el cuerpo	N		ciało	
la frente	N		czoło	
la mano	N		ręka; dłoń	
la garganta	N		gardło	
la cabeza	N		głowa	
la nuca	N		kark	
el pulgar	N		kciuk	
el pecho	N		klatka piersiowa; pierś	
la rodilla	N		kolano	
el miembro	N		kończyna	
la espina	N		kręgosłup	
el codo	N		łokieć	
la pantorilla	N		łydka	
la muñeca	N		nadgarstek	
la pierna	N		noga	
la nariz	N		nos	
la narices	N		nozdrza	
el ojo	N		oko	
la axila	N		pacha	
el dedo	N		palec	
el meñique	N		mały palec	
el ombligo	N		pępek	
la teta	N		pierś	
el puño	N		pięść	
el talón	N		pięta	
la espalda	N		plecy	
la barbilla	N		podbródek	
la planta del pie	N		podeszwa	
la mejilla	N		policzek	
la nalga	N		pośladek	
el párpado	N		powieka	
el hombro	N		ramię	
la pestaña	N		rzęsa	
la piel	N		skóra	
el pie	N		stopa	
el cuello	N		szyja	
la cintura	N		talia	
la iris	N		tęczówka	
la oreja	N		ucho	
el muslo	N		udo	
la boca	N		usta	
el labio	N		warga	
el pelo	N		włosy	
el cabello	N		włosy	
la pupila	N		źrenica	
la vena	N		żyła	
ser adulto	VP		być dorosłym	
estar en la flor de la vida	VP		być w kwiecie wieku	
la madureza	N		dojrzałość	
madurar	V		dojrzewać	
la pubescencia	N		dojrzewanie	
crecer	V		dorastać; rosnąć	
adulto	Adj		dorosły	
la infancia	N		dzieciństwo	
el niño	N		dziecko	
el jubilado	N		emeryt; rencista	
el pensionista	N		emeryt; rencista	
el joven	N		młoda osoba	
la joven	N		młoda osoba	
juvenil	Adj		młodociany	
la juventud	N		młodość	
joven	Adj		młody	
# === 2 ===
la viuda	N		wdowa	
el viudo	N		wdowiec	
la mujer	N		kobieta; żona	
crecer	V		dorastać; rosnąć	
el adolescente	N		nastolatek	
el bebé	N		niemowlę	
la primera infancia	NP		niemowlęctwo	
el recién nacido	NP		noworodek	
hacerse mayor de edad	VP		osiągnąć dorosłość; uzyskać pełnoletność	
hacerse adulto	VP		osiągnąć dorosłość	
la persona anciana	NP		osoba starsza	
envejecido	Adj		podstarzały	
jubilarse	V		przejść na emeryturę	
la jubilación anticipada	NP		przejść na wcześniejszą emeryturę	
anciano	Adj		sędziwy	
senil	Adj		starczy	
la vejez	N		starszy wiek; starość	
viejo	Adj		stary	
envejecer	V		starzeć się	
la adolescencia	N		wiek dojrzewania	
la edad mediana	NP		wiek średni	
entusiasta	Adj		entuzjastyczny	
entusiasmado	Adj		entuzjastyczny	
inquieto	Adj		niespokojny	
infeliz	Adj		nieszczęśliwy	
insatisfecho	Adj		niezadowolony	
indiferente	Adj		obojętny	
enfadado	Adj		obrażony; zdenerwowany; zły	
impresionado	Adj		pod wrażeniem	
excitado	Adj		podniecony	
despreciativo	Adj		pogardliwy	
deprimido	Adj		przygnębiony	
entretenido	Adj		rozbawiony	
decepcionado	Adj		rozczarowany	
solo	Adj		samotny	
sentimental	Adj		sentymentalny	
triste	Adj		smutny	
feliz	Adj		szczęśliwy	
agradecido	Adj		wdzięczny	
hostil	Adj		wrogi	
compasivo	Adj		współczujący	
furioso	Adj		wściekły; zły	
conmovido	Adj		wzruszony	
satisfecho	Adj		zadowolony	
avergonzado	Adj		zakłopotany; zawstydzony	
envidioso	Adj		zazdrosny	
celoso	Adj		zazdrosny	
confundido	Adj		zażenowany	
confuso	Adj		zażenowany	
nervioso	Adj		zdenerwowany; zirytowany; nerwowy	
desesperado	Adj		zdeterminowany; zrozpaczony	
sorprendido	Adj		zdziwiony	
irritado	Adj		zirytowany	
enojado	Adj		zły	
preocupado	Adj		zmartwiony	
agresivo	Adj		agresywny	
ambicioso	Adj		ambitny	
apodíctico	Adj		apodyktyczny	
arrogante	Adj		arogancki	
desinteresado	Adj		bezinteresowny	
temeroso	Adj		bojaźliwy	
inteligente	Adj		bystry; inteligentny	
lúcido	Adj		bystry	
paciente	Adj		cierpliwy	
bueno	Adj		dobry	
exacto	Adj		dokładny	
egoista	Adj		egoistyczny	
emocional	Adj		emocjonalny	
hablador	Adj		gadatliwy	
locuaz	Adj		gadatliwy	
confiable	Adj		godny zaufania	
caprichoso	Adj		grymaśny	
generoso	Adj		hojny	
de humor cambiante	Adj		humorzasty	
temperamental	Adj		humorzasty	
introvertido	Adj		introwertyk	
pendenciero	Adj		kłótliwy	
perezoso	Adj		leniwy	
taciturno	Adj		małomówny	
impaciente	Adj		niecierpliwy	
insensible	Adj		niedelikatny	
hosco	Adj		niemiły	
desobediente	Adj		nieposłuszny	
poco fiable	AdjP		nierzetelny	
tímido	Adj		nieśmiały	
deshonesto	Adj		nieuczciwy	
grosero	Adj		nieuprzejmy	
de confianza			niezawodny; rzetelny	
aburrido	Adj		nudny	
valiente	Adj		odważny	
bravo	Adj		odważny	
tranquilo	Adj		opanowany; spokojny	
seguro de sí mismo			pewny siebie	
alegre	Adj		pogodny	
violento	Adj		porywczy	
impetuoso	Adj		porywczy	
obediente	Adj		posłuszny	
serio	Adj		poważny	
trabajador	Adj		pracowity	
práctico	Adj		praktyczny	
vano	Adj		próżny	
amistoso	Adj		przyjazny	
romántico	Adj		romantyczny	
distraído	Adj		roztargniony	
avaro	Adj		skąpy	
tacaño	Adj		skąpy	
modesto	Adj		skromny	
franco	Adj		szczery	
honesto	Adj		szczery; uczciwy	
sociable	Adj		towarzyski	
considerado	Adj		troskliwy	
cuidadoso	Adj		troskliwy	
testarudo	Adj		uparty	
atento	Adj		usłużny	
servicial	Adj		usłużny	
sensible	Adj		wrażliwy	
melindroso	Adj		wybredny	
exigente	Adj		wybredny; wymagający	
olvidadizo	Adj		zapominalski	
presumido	Adj		zarozumiały	
de voluntad firme			zdecydowany	
decidido	Adj		zdecydowany	
malévolo	Adj		złośliwy	
animado	Adj		żywy; żywotny	
atractivo	Adj		atrakcyjny	
ancho de espaldas			barczysty	
pálido	Adj		blady	
la cicatriz	N		blizna	
rubio	Adj		blondyn	
rubia	Adj		blondynka	
barbudo	Adj		brodaty	
la verruga	N		brodawka	
feo	Adj		brzydki	
flaco	Adj		chudy	
patilargo	Adj		długonogi	
bien formado			dobrze zbudowany	
bien hecho			dobrze zbudowany	
minúsculo	Adj		drobny	
diminuto	Adj		drobny	
el peinado	N		fryzura	
gordo	Adj		gruby	
el flequillo	N		grzywka	
corpulento	Adj		korpulentny	
óseo	Adj		kościsty	
la cola de caballo			kucyk	
bonito	Adj		ładny	
calvo	Adj		łysy	
bajo	Adj		niski	
regordete	Adj		niski i pulchny	
de constitución fina			o drobnej budowie ciała	
robusto	Adj		o muskularnej budowie ciała	
de constitución mediana			o średniej budowie ciała	
las orejas prominentes	NP		odstające uszy	
afeitado	Adj		ogolony	
el bronceado	N		opalenizna	
obeso	Adj		otyły; z nadwagą	
la peca	N		pieg	
pecoso	Adj		piegowaty	
el lunar	N		pieprzyk; znamię	
la papada	N		podwójny podbródek	
arrugado	Adj		pomarszczony	
común	Adj		pospolity	
el grano	N		pryszcz	
guapo	Adj		przystojny	
rechoncho	Adj		pulchny	
colorado	Adj		rumiany	
sonrosado	Adj		rumiany	
aseado	Adj		schludny	
limpio	Adj		schludny	
esmerado	Adj		schludny	
esbelto	Adj		smukły	
encantador			uroczy	
bigotudo			wąsaty	
con bigote			wąsaty	
el pelo hasta los hombros	NP		włosy do ramion	
el pelo rizado	NP		włosy kręcone	
el pelo liso	NP		włosy proste	
alto	Adj		wysoki	
el barrigón	N		z wielkim brzuchem	
el panzón	N		z wielkim brzuchem	
de ojos saltones			z wyłupiastymi oczami	
el vello	N		zarost	
el pelaje	N		zarost	
bizco	Adj		zezowaty	
la arruga	N		zmarszczka	
latir	V		bić	
estar exhausto	VP		być wyczerpanym	
hacer ejercicio	VP		ćwiczyć	
practicar	V		ćwiczyć	
tocar	V		dotykać	
rascarse	V		drapać się	
morder	V		gryźć	
aplaudir	V		klaskać	
palmar	V		klepać	
dar palmadas	VP		klepać	
cosquillear	V		łaskotać	
agitar el brazo	VP		machać ręką	
inclinarse	V		nachylać się	
abrazar	V		obejmować	
respirar	V		oddychać	
apoyarse	V		opierać się	
sudar	V		pocić się	
tragar	V		połykać	
saltar	V		skakać	
probar	V		kosztować; smakować; próbować	
saborear	V		smakować; próbować	
empujar	V		szturchnąć; popchnąć	
digerir	V		trawić	
hacerse una siesta	VP		uciąć sobie drzemkę	
golpear	V		uderzać pięścią	
dar un puñetazo	VP		uderzać pięścią	
pellizcar	V		uszczypnąć	
cojear	V		utykać	
oler	V		wąchać	
suspirar	V		westchnąć	
saludar	V		witać się	
indicar	V		wskazywać	
ahogarse	V		zadławić się	
la dirección	N		adres; kierunek	
la fecha de nacimiento	NP		data urodzenia	
el DNI	N		dowód osobisty	
el carnet de identidad	NP		dowód osobisty	
el nombre	N		imię	
el idioma	N		język obcy	
la lengua materna	NP		język ojczysty	
el soltero	N		kawaler	
la soltera	N		panna	
el código postal	NP		kod pocztowy	
el país	N		kraj	
el hombre	N		mężczyzna	
el lugar de nacimiento	NP		miejsce urodzenia	
el domicilio	N		miejsce zamieszkania	
la nacionalidad	N		narodowość	
el apellido	N		nazwisko	
el número de apartamento	NP		numer mieszkania	
el número de piso	NP		numer mieszkania	
el número de pasaporte	NP		numer paszportu	
el número de telefono	NP		numer telefonu	
la ciudadanía	N		obywatelstwo	
el sexo	N		płeć	
la firma	N		podpis	
divorciado			rozwodnik	
divorciada			rozwódka	
el estado civil	NP		stan cywilny	
la edad	N		wiek	
casado			żonaty	
casada			zamężna	
el cuarto de baño			łazienka	
el botiquín	N		apteczka	
la esponja	N		gąbka	
el peine	N		grzebień	
la cabina de la ducha	NP		kabina prysznicowa	
los azulejos	N		kafelki	
el cesto de la ropa	NP		kosz na bieliznę	
el grifo	N		kran	
el espejo	N		lustro	
la jabonera	N		mydelniczka	
el jabón	N		mydło	
el papel higiénico	NP		papier toaletowy	
el dentífrico	N		pasta do zębów	
la pasta de dientes	NP		pasta do zębów	
el estante	N		półka	
la lavadora	N		pralka	
la ducha	N		prysznic	
los artículos de tocador	NP		przybory toaletowe	
la toalla	N		ręcznik	
la secadora	N		suszarka do włosów	
el cepillo de dientes	NP		szczoteczka do zębów	
el baño	N		ubikacja; toaleta	
el lavabo	N		umywalka	
la bañera	N		wanna	
el cuarto de estar	NP		pokój dzienny	
el dormitorio	N		sypialnia	
el mini-bar	N		barek	
el despertador	N		budzik	
la alfombra	N		dywan	
la alfombrilla	N		dywanik	
el sillón	N		fotel	
el sofá	N		kanapa; sofa	
el candelabro de pared	NP		kinkiet	
la manta	N		koc	
la chimenea	N		kominek; komin	
la cómoda	N		komoda	
el aparador	N		kredens	
la silla	N		krzesło	
la mecedora	N		krzesło bujane	
la silla plegable	NP		krzesło składane	
la lámpara de pie	NP		lampa stojąca	
la lámpara de noche	NP		lampka nocna	
la cama	N		łóżko	
la cama reclinable	NP		łóżko rozkładane	
el colchón	N		materac	
el mueble	N		mebel	
el cuadro	N		obraz	
el reposapiés	N		podnóżek	
la ropa de cama	NP		pościel	
el estante de libros	NP		półka na książki	
el puf	N		pufa	
la estantería	N		regał	
el soporte para CDs	NP		stojak na CD	
la mesita baja	NP		stolik do kawy	
la mesilla de noche	NP		stolik nocny	
la mesa	N		stół	
el armario	N		szafa	
la televisión vía satélite	NP		telewizja satelitarna	
la televisión por cable	NP		telewizja kablowa	
el televisor	N		telewizor	
la tele	N		telewizor	
# === 3 ===
la dirección	N		adres; kierunek	
el carnet de identidad	NP		dowód osobisty	
la chimenea	N		kominek; komin	
la cama	N		łóżko	
el tocador	N		toaletka	
el ventilador	N		wiatrak	
la cocina	N		kuchnia	
la hervidor	N		czajnik	
la tetera	N		czajnik	
la cafetera	N		ekspres do kawy	
la olla	N		garnek	
la copa	N		kieliszek	
la papelera	N		kosz na śmieci	
la jarra	N		kubek	
la estufa eléctrica	N		kuchenka elektryczna	
el microondas	N		kuchenka mikrofalowa	
la estufa a gas	N		kuchnia gazowa	
la nevera	N		lodówka	
la cucharita	N		łyżeczka	
la cuchara	N		łyżka	
el tazón	N		miska	
el recipiente	N		naczynie	
el plato	N		naczynie; talerz; danie	
el cuchillo	N		nóż	
el mantel	N		obrus	
la sartén	N		patelnia	
el horno	N		piec kuchenny	
el especiero	N		półka na przyprawy	
la servilleta	N		serwetka	
el taburete	N		stołek; taboret	
la mesa de la cocina	N		stół kuchenny	
el vaso	N		szklanka	
los cubiertos	N		sztućce	
el tenedor	N		widelec	
el extractor de humos	NP		wyciąg kuchenny	
el fregadero	N		zlewozmywak	
el lavavajillas	N		zmywarka do naczyń	
jugar	V		bawić się; grać w coś	
leer un periódico	VP		czytać gazetę	
leer un libro	VP		czytać książkę	
hacer gimnasia	VP		gimnastykować się	
hacer ejercicios	VP		gimnastykować się	
afeitarse	V		golić się	
cocinar	V		gotować	
ir al trabajo	VP		iść do pracy	
ir a la escuela	VP		iść do szkoły	
ir de paseo	VP		iść na spacer	
dar un paseo	VP		iść na spacer	
lavar los dientes	VP		myć zęby	
poner la mesa	VP		nakrywać do stołu	
recoger los niños de la escuela	VP		odebrać dzieci ze szkoły	
poner los libros en su sitio	VP		odkładać książki na miejsce	
aspirar el suelo	VP		odkurzać podłogę	
quitar el polvo de las estanterías	VP		odkurzać półki	
descansar	V		odpoczywać	
hacer los deberes	VP		odrabiać lekcje	
visitar a los amigos	VP		odwiedzić przyjaciół	
regar las plantas	VP		podlewać kwiatki	
colgar la ropa	VP		powiesić ubrania	
planchar	V		prasować	
preparar la comida	VP		przygotować posiłek	
maquillarse	V		robić makijaż	
lavar la ropa	VP		robić pranie	
hacer compras	VP		robić zakupy	
quitarse la ropa	VP		rozebrać się	
desnudarse	V		rozebrać się do naga	
desempacar las compras	VP		rozpakować zakupy	
colgar la ropa lavada	VP		rozwiesić pranie	
doblar la ropa	VP		składać ubrania	
usar el baño	VP		skorzystać z toalety	
escuchar la música	VP		słuchać muzyki	
escuchar la radio	VP		słuchać radia	
limpiar la habitación	VP		sprzątać pokój; uporządkować rzeczy w pokoju	
navegar por Internet	VP		surfować po intemecie	
hacer la cama	VP		ścielić łóżko	
limpiar el polvo	VP		ścierać kurze	
quitar el polvo	VP		ścierać kurze	
vestirse	V		ubierać się; zakładać coś na siebie	
estudiar	V		uczyć się	
limpiar el suelo	VP		umyć podłogę	
lavar el pelo	VP		umyć włosy	
arreglar la habitación	VP		uporządkować rzeczy w pokoju	
hacer deporte	VP		uprawiać sport	
practicar deporte	VP		uprawiać sport	
poner música	VP		włączyć muzykę	
encender la tele	VP		włączyć telewizor	
encender el ordenador	VP		włączyć komputer	
levantarse	V		wstawać	
secar los platos	VP		wycierać naczynia	
hacer las tareas del hogar	VP		wykonywać prace domowe	
sacar la basura	VP		wynosić śmieci	
pasear al perro	VP		wyprowadzać psa	
ducharse	V		wziąć prysznic	
ponerse algo	VP		zakładać coś na siebie	
dormirse	V		zasypiać	
cambiar las sabanas	VP		zmieniać pościel	
fregar	V		zmywać	
limpiar los platos	VP		zmywać	
la residencia de estudiantes	NP		akademik	
el balcón	N		balkon	
el edificio de viviendas	NP		blok mieszkalny	
el edificio residencial	NP		budynek mieszkalny	
la cabaña	N		chata; dacza; domek wiejski	
el tejado	N		dach	
el hogar	N		dom; gospodarstwo domowe	
la casa adosada	NP		dom bliźniak	
la casa de dos plantas	NP		dom dwukondygnacyjny	
el chalet	N		dom parterowy; dom wolnostojący	
el rascacielos	N		drapacz chmur	
el garaje	N		garaż	
el guardarropa	N		garderoba	
la finca	N		gospodarstwo na wsi	
la entrada	N		hol wejściowy; bilet wstępu; wstęp	
el pasillo	N		hol wejściowy; korytarz; przedpokój	
el comedor	N		jadalnia; stołówka	
la escalera	N		klatka schodowa	
el corredor	N		korytarz	
la estufa	N		kuchenka	
la casa del forastero	N		leśniczówka	
el cuarto de baño	NP		łazienka	
el apartamento	N		mieszkanie	
el jardín	N		ogród	
la urbanización	N		osiedle	
el barrio	N		dzielnica; osiedle	
el sótano	N		piwnica	
la entrada de coches	NP		podjazd	
el cuarto de los niños	NP		pokój dziecięcy	
la sala de estar	NP		pokój dzienny	
el living	N		pokój dzienny	
la habitación de huéspedes	NP		pokój gościnny	
el cuarto de huéspedes	NP		pokój gościnny	
la habitación	N		pokój; pomieszczenie	
el cuarto	N		pokój; pomieszczenie	
el taller	N		pracownia	
el vestíbulo	N		przedpokój	
la agencia de inmuebles	NP		biuro nieruchomości	
el alquiler	N		czynsz	
renta	N		czynsz	
para alquiler			do wynajęcia	
arrendar	V		dzierżawić	
la agencia de mudanzas	NP		firma przeprowadzkowa	
la empresa de mudanzas	NP		firma przeprowadzkowa	
la hipoteca	N		hipoteka	
el depósito	N		kaucja	
los gastos adicionales	NP		koszty dodatkowe	
el inquilino	N		najemca; lokator	
sin muebles			nieumeblowane	
no amueblado			nieumeblowane	
cobrar una tarifa	VP		obciążać opłatą	
las ofertas de viviendas	NP		oferty mieszkaniowe	
la parcela	N		parcela; działka	
pagar el alquiler	VP		płacić czynsz	
el pago por adelantado	NP		płatność z góry	
la residencia temporal	NP		pobyt czasowy	
la residencia permanente	NP		pobyt stały	
el aumento del alquiler	NP		podwyżka czynszu	
la localización	N		położenie	
el agente	N		pośrednik; agent	
diseñar	V		projektować	
la comisión	N		prowizja	
mudarse de casa	VP		przeprowadzać się	
hacer reformas	VP		remontować	
reparar	V		remontować	
buscar	V		szukać; rozglądać się	
el plazo de notificación	NP		termin wypowiedzenia	
las comodidades	N		udogodnienia	
amueblado			umeblowane	
el contrato de alquiler	NP		umowa najmu	
el dueño	N		właściciel	
la cocina común	NP		wspólna kuchnia	
compartir el piso	VP		współwynajmować mieszkanie	
alquilar un piso a alquien	VP		wynająć komuś mieszkanie	
alquilar un piso de alguien	VP		wynająć od kogoś mieszkanie	
el alquilador	N		wynajmujący	
el administrador	N		zarządca	
el gestor	N		zarządca	
el agente de viajes	NP		agent biura podróży	
la máquina de billetes	NP		automat biletowy	
la autopista	N		autostrada	
el equipaje	N		bagaż	
el equipaje de mano	NP		bagaż podręczny	
la gasolina sin plomo	NP		benzyna bezołowiowa	
el billete de segunda clase	NP		bilet drugiej klasy	
el billete electrónico	NP		bilet elektroniczny	
el billete de primera clase	NP		bilet pierwszej klasy	
el billete de ida y vuelta	NP		bilet powrotny	
el billete de familia	NP		bilet rodzinny	
el billete semanal	NP		bilet tygodniowy	
el billete de ida	NP		bilet w jedną stronę	
la agencia de viajes	NP		biuro podróży	
la oficina de objetos perdidos	NP		biuro rzeczy znalezionych	
el bloqueo	N		blokada	
la puerta	N		bramka; przejście	
el destino	N		cel wyjazdu; miejsce docelowe	
el mareo	N		choroba morska	
dar marcha atrás	VP		cofać	
llegar a			dojść do	
el permiso de circulación	NP		dowód rejestracyjny	
la carretera de peaje	NP		droga z płatnym przejazdem	
la estación de autobuses	NP		dworzec autobusowy	
el bache	N		dziura w drodze	
las vacaciones de invierno	NP		ferie zimowe	
la banda de frenado	NP		próg zwalniający	
la calle principal	NP		główna ulica	
la frontera	N		granica	
la sala de salidas	NP		hala odlotów	
la sala de llegadas	NP		hala przylotów	
frenar	V		hamować	
ir a pie	VP		iść na piechotę	
caminar	V		iść na piechotę	
viajar a dedo	VP		jechać autostopem	
ir de vacaciones	VP		jechać na wakacje	
ir a los lagos	VP		jechać nad jezioro	
ir a la costa	VP		jechać nad morze	
ir a la playa	VP		jechać nad morze	
ir a la montaña	VP		jechać w góry	
la cabina doble	NP		kabina dwuosobowa	
la cabina simple	NP		kabina jednoosobowa	
la tarjeta de embarcamiento	NP		karta pokładowa	
el conductor	N		kierowca	
la clase ejecutiva	NP		klasa biznes	
la clase económica	NP		klasa ekonomiczna	
el control de equipaje	NP		kontrola bagażowa	
la facturación de equipaje	NP		odprawa bagażowa	
el revisor	N		kontroler; kontroler biletów	
el bordillo	N		krawężnik	
el aterrizaje	N		lądowanie	
el límite de equipaje	NP		limit bagażowy	
la línea costera	NP		linia brzegowa	
el vuelo	N		lot	
el aeropuerto	N		lotnisko	
la multa	N		mandat	
el asiento de la ventana	NP		miejsce przy oknie	
el asiento de pasillo	NP		miejsce przy przejściu	
el asiento en la mitad	NP		miejsce w środku	
el asiento en la frente	NP		miejsce z przodu	
el asiento atrás	NP		miejsce z tyłu	
el asiento	N		miejscówka	
pasar	V		minąć	
el motociclista	N		motocyklista	
pegatina con el nombre del país	NP		naklejka z nazwą kraju	
el desvío	N		objazd	
la circunvalación	N		obwodnica	
la recogida de equipaje	NP		odbiór bagażu	
salir	V		odjechać	
irse	V		odjechać; wyjechać	
el despegue	N		odlot	
el control de seguridad	NP		odprawa bezpieczeństwa pasażerów	
la facturación	N		odprawa paszportowo-bagażowa	
el retraso	N		opóźnienie	
la señalización	N		oznakowanie drogowe; znak drogowy	
hacer las maletas	VP		pakować się	
el aparcamiento con vigilancia	NP		parking strzeżony	
aparcar	V		parkować	
el cinturón de seguridad	NP		pas bezpieczeństwa	
el carril	N		pas jezdni	
el carril rápido	NP		pas szybkiego ruchu	
el pasajero	N		pasażer	
el viajero sin boleto	NP		pasażer na gapę	
el andén	N		peron	
ir volando	VP		pędzić	
ir a toda prisa	VP		pędzić	
el peatón	N		pieszy	
el piloto	N		pilot	
el itinerario	N		plan podróży; marszruta	
planificar el viaje	VP		planować podróż	
organizar el viaje	VP		planować podróż	
la mochila	N		plecak	
# === 4 ===
aburrido	Adj		nudny	
el baño	N		ubikacja; toaleta	
la entrada	N		hol wejściowy; bilet wstępu; wstęp	
el comedor	N		jadalnia; stołówka	
el barrio	N		dzielnica; osiedle	
el depósito	N		kaucja	
irse	V		odjechać; wyjechać	
la señalización	N		oznakowanie drogowe; znak drogowy	
hacer las maletas	VP		pakować się	
el reborde	N		pobocze	
