Phrase	Grammar	Transcription	Translation	Notes
dove?			gdzie?	
dov'é?			gdzie jest?	
ma			lecz; ale	
in			w	
la tasca			kieszeń	
è appeso			wisi	
a			na	
il quadro			obraz	
la lámpada			lampa	
fra			między	
o			albo; lub; czy	
# === 5 ===
ma			lecz; ale	
quinto			piąty	
io sono			ja jestem	
Lei è			Pan jest	
il professore			nauczyciel; profesor	
la maestra			nauczycielka	
l'allievo			uczeń	
l'allieva			uczennica	
io sono in piedi			ja stoję	
Lei è seduto			Pan siedzi	
Lei è seduta			Pani siedzi	
davanti			przed	
davanti al quadro			przed obrazem	
davanti alla finestra			przed oknem	
davanti a me			przede mną	
dietro			za	
dietro a me			za mną	
dietro a Lei			za Panem; za Panią	
il verbo			czasownik	
ausiliare			posiłkowy	
essere			być	
tu séi			ty jesteś	
egli è			on jest	imiona żywotne rodzaju męskiego
ella è			ona jest	imiona żywotne rodzaju żeńskiego
esso è			on jest	imiona nieżywotne rodzaju męskiego
essa è			ona jest	imiona nieżywotne rodzaju żeńskiego
noi siamo			my jesteśmy	
voi siete			wy jesteście	
essi sono			oni są	
esse sono			one są	
sono io?			czy jestem?	
sei tu?			czy jesteś?	
è egli?			czy on jest?	
è ella?			czy ona jest?	
è esso?			czy on jest?	
è essa?			czy ona jest?	
siamo noi?			czy jesteśmy?	
siete voi?			czy jesteście?	
sono essi?			czy oni są?	
sono esse?			czy one są?	
io non sono			ja nie jestem	
# === 6 ===
sesto			szósty	
io prendo			biorę	
io do			daję	
io Le do			ja Panu daję; ja Pani daję	
la chiave			klucz	
préndere			brać	
dare			dawać; dać	
grazie!			dziękuję!	
di niente!			nie ma za co!	
# === 7 ===
séttimo			siódmy	
io ho			ja mam	
Lei ha			Pan ma	
egli			on	
ella			ona	
qui			tu; tutaj	
là			tam	
tu hai			ty masz	
egli ha			on ma	
ella ha			ona ma	
esso ha			on ma	
essa ha			ona ma	
noi abbiámo			my mamy	
voi avéte			wy macie	
essi hanno			oni mają	
esse hanno			one mają	
ho io?			czy ja mam?	
hai tu?			czy  ty masz?	
ha egli?			czy on ma?	
ha ella?			czy ona ma?	
ha esso?			czy on ma?	
ha essa?			czy ona ma?	
abbiamo noi?			czy my mamy?	
avete voi?			czy wy macie?	
hanno essi?			czy oni mają?	
hanno esse?			czy one mają?	
io non ho			ja nie mam	
# === 8 ===

# === 9 ===
nono			dziewiąty	
questi sono libri			to są książki	
queste sono lavagne			to są tablice	
il singolàre			liczba pojedyncza	
il pluràle			liczba mnoga	
gli specchi			lustra	
le righe			linijki	
le tasche			kieszenie	
le chiavi			klucze	
la mano			ręka	
le mani			ręce	
# === 10 ===
decimo			dziesiąty	
la classe			klasa	
noi siamo sedúti			my siedzimy	
Lei scrive			Pan pisze	
noi scriviamo			my piszemy	
essi préndono			oni biorą	
esse mi danno			one mi dają	
siamo noi seduti?			czy my siedzimy?	
davanti a lui			przed nim	
davanti a lei			przed nią	
davanti a loro			przed nimi	
# === 11 ===
undicesimo			jedenasty	
vi è			jest	
vi sono			są	
il banco			ławka	
i banchi			ławki	
vi è?			czy jest?	
vi sono?			czy są?	
la sala			sala	
il canapè			kanapa	
la stanza			pokój	
il bersellino			portmonetka	
il denàro			pieniądze	
la lira			lira	
molto			dużo	
molto denaro			dużo pieniędzy	
più			więcej	
quanto denaro?			ile pieniędzy?	
il centesimo			centym	
la pagina			stronica	
poco			mało	
meno			mniej	
tanto			tyle	
tanto denaro quanto			tyle pieniędzy, ile	
anche			także; też	
# === 12 ===
lungo			długi	
corto			krótki	
più lungo del			dłuższy, niż	
più lunga della			dłuższa, niż	
alto			wysoki	
basso			niski	
la stufa			piec	
largo			szeroki	
stretto			wąski	
grande			duży	
piccolo			mały	
così lungo come			tak długi, jak	
grosso			gruby	
sottile			cienki	
il più lungo			najdłuższy	
la più lunga			najdłuższa	
il positivo			stopień równy	
il comparativo			stopień wyższy	
il superlativo			stopień najwyższy	
# === 13 ===
il mio quaderno			mój zeszyt	
il tuo quaderno			twój zeszyt	
il suo quaderno			jego zeszyt; jej zeszyt	
la mia gomma			moja guma	
la tua gomma			twoja guma	
la sua gomma			jego guma; jej guma	
i miei quaderni			moje zeszyty	
i tuoi quaderni			twoje zeszyty	
i suoi quaderni			jego zeszyty; jej zeszyty	
le mie gomme			moje gumy	
le tue gomme			twoje gumy	
le sue gomme			jego gumy; jej gumy	
il nostro quaderno			nasz zeszyt	
il vostro quaderno			wasz zeszyt	
il loro quaderno			ich zeszyt	
# === 14 ===
anche			także; też	
ecco			oto	
la léttera			litera	
la vocale			samogłoska	
la consonante			spółgłoska	
la parola			słowo	
naturalmente			naturalnie	
la sillaba			zgłoska	
contiene			zawiera	
la frase			zdanie	
la prima			pierwsza	
la seconda			druga	
l'último			ostatni	
il pénultimo			przedostatni	
scrivere			pisać	
scriva			napisz	
il punto fermo			kropka	
la virgola			przecinek	
il segno			znak	
il segno esclamativo			wykrzyknik	
le parentesi			nawiasy	
l'accento grave			akcent tępy	
l'accento accuto			akcent ostry	
# === 15 ===
il caffè			kawiarnia	
il concerto			koncert	
dal concerto			z koncertu	
dall'altra stanza			z drugiego pokoju	
Lei viene			Pan przychodzi; Pani przychodzi	
noi andiamo			my idziemy	
io metto			ja kładę	
Lei mette			Pan kładzie; Pani kładzie	
io faccio			ja robię	
