Phrase	Grammar	Transcription	Translation	Notes
la familia materna	NP		rodzina ze strony matki	
la familia paterna	NP		rodzina ze strony ojca	
el romance	N		romans	
la aventura	N		romans	
el hogar roto	NP		rozbity dom	
separarse	V		rozstawać się	
divorciarse	V		rozwieść się	
el divorcio	N		rozwód	
el vecino	N		sąsiad	
la separación	N		separacja	
el órfano	N		sierota	
la hermana	N		siostra	
la hermanastra	N		siostra przyrodnia	
la sobrina	N		siostrzenica; bratanica	
el sobrino	N		siostrzeniec; bratanek	
discutir con alguien	VP		sprzeczać się z kimś	
el novio	N		sympatia; chłopak	
la novia	N		sympatia; dziewczyna	
el hijo	N		syn	
la nuera	N		synowa	
el cuñado	N		szwagier	
la cuñada	N		szwagierka; bratowa	
la boda	N		ślub	
el padrino	N		świadek	
la fiesta	N		święto	
el papá	N		tata	
la suegra	N		teściowa	
los suegros	N		teściowie	
el suegro	N		teść	
la pareja	N		towarzysz życia; partner	
morir	V		umierać	
la celebración	N		uroczystość	
dar a luz	V		urodzić dziecko	
el cumpleaños	N		urodziny	
sentar la cabeza	V		ustatkować się	
mantener a alguien	V		utrzymywać kogoś	
la viuda	N		wdowa	
el viudo	N		wdowiec	
la fiesta de bodas	N		wesele	
la boda	N		wesele	
el amor eterno	N		wieczna miłość	
la nieta	N		wnuczka	
el nieto	N		wnuk	
el tío	N		wujek	
educar	V		wychowywać	
comportarse	V		zachowywać się	
fundar una familia	V		zakładać rodzinę	
invitar a una cita	VP		zaprosić kogoś na randkę	
comprometerse	V		zaręczać się	
el compromiso	N		zaręczyny	
casarse	V		zawrzeć małżeństwo	
engañar	V		zdradzić	
romper con alguien	VP		zerwać z kimś	
el yerno	N		zięć	
la reunión familiar	NP		zjazd rodzinny	
el conocido	N		znajomy	
el compañero de trabajo	NP		znajomy z pracy; współpracownik	
la mujer	N		żona	
la esposa	N		żona	
vivir feliz	VP		żyć szczęśliwie	
la antipatía	N		antypatia	
la aversión	N		awersja	
la depresión	N		depresja	
el entusiasmo	N		entuzjazm	
el humor	N		humor	
el ánimo	N		humor	
la irritación	N		irytacja	
gustar	V		lubić	
querer	V		lubić	
el amor	N		miłość	
la esperanza	N		nadzieja	
disgustar	V		nie lubić	
el odio	N		nienawiść	
el descontento	N		niezadowolenie	
la indiferencia	N		obojętność	
la excitación	N		podniecenie	
la admiración	N		podziw	
el desprecio	N		pogarda	
divertir	V		rozbawiać	
entretener	V		rozbawiać	
la decepción	N		rozczarowanie	
la desesperación	N		rozpacz	
la soledad	N		samotność	
la tristeza	N		smutek	
el miedo	N		strach	
el respeto	N		szacunek	
la felicidad	N		szczęście	
la añoranza	N		tęsknota	
el alivio	N		ulga	
el agradecimiento	N		wdzięczność	
la graditud	N		wdzięczność	
la fe	N		wiara	
la hostilidad	N		wrogość	
la compasión	N		współczucie	
la vergüenza	N		wstyd	
la furia	N		wściekłość	
la ira	N		wściekłość	
la satisfacción	N		zadowolenie	
la vergüenza	N		zakłopotanie	
los celos	N		zazdrość	
la envidia	N		zazdrość	
la mortificación	N		zażenowanie	
la humillación	N		zażenowanie	
la furia	N		złość	
la cólera	N		złość	
la ira	N		złość	
la preocupación	N		zmartwienie	
la cadera	N		biodro	
la ceja	N		brew	
el estómago	N		brzuch	
el cuerpo	N		ciało	
la frente	N		czoło	
la mano	N		dłoń	
la garganta	N		gardło	
la cabeza	N		głowa	
la nuca	N		kark	
el pulgar	N		kciuk	
el pecho	N		klatka piersiowa	
la rodilla	N		kolano	
el miembro	N		kończyna	
la espina	N		kręgosłup	
el codo	N		łokieć	
la pantorilla	N		łydka	
la muñeca	N		nadgarstek	
la pierna	N		noga	
la nariz	N		nos	
la narices	N		nozdrza	
el ojo	N		oko	
la axila	N		pacha	
el dedo	N		palec	
el meñique	N		mały palec	
el ombligo	N		pępek	
el pecho	N		pierś	
la teta	N		pierś	
el puño	N		pięść	
el talón	N		pięta	
la espalda	N		plecy	
la barbilla	N		podbródek	
la planta del pie	N		podeszwa	
la mejilla	N		policzek	
la nalga	N		pośladek	
el párpado	N		powieka	
el hombro	N		ramię	
la mano	N		ręka	
la pestaña	N		rzęsa	
la piel	N		skóra	
el pie	N		stopa	
el cuello	N		szyja	
la cintura	N		talia	
la iris	N		tęczówka	
la oreja	N		ucho	
el muslo	N		udo	
la boca	N		usta	
el labio	N		warga	
el pelo	N		włosy	
el cabello	N		włosy	
la pupila	N		źrenica	
la vena	N		żyła	
ser adulto	VP		być dorosłym	
estar en la flor de la vida	VP		być w kwiecie wieku	
la madureza	N		dojrzałość	
madurar	V		dojrzewać	
la pubescencia	N		dojrzewanie	
crecer	V		dorastać	
adulto	Adj		dorosły	
la infancia	N		dzieciństwo	
el niño	N		dziecko	
el jubilado	N		emeryt; rencista	
el pensionista	N		emeryt; rencista	
el joven	N		młoda osoba	
la joven	N		młoda osoba	
juvenil	Adj		młodociany	
la juventud	N		młodość	
joven	Adj		młody	
