Phrase	Grammar	Transcription	Translation	Notes
la litera	N		kuszetka	
el barco	N		łódź	
el metro	N		metro	
el microbús	N		mikrobus	
la motocicleta	N		motocykl	
el ciclomoto	N		motorower	
el avión de reacción	NP		samolot odrzutowy	
el jet	N		odrzutowiec	
el buque de vapor	NP		parowiec	
el tren	N		pociąg	
el tren rápido	NP		pociąg ekspresowy	
el tren rápido	NP		pociąg pospieszny	
el aerodeslizador	N		poduszkowiec	
el vehículo	N		pojazd	
el ferry	N		prom	
el transbordador	N		prom samochodowy	
la bicicleta	N		rower	
el tándem	N		rower dwuosobowy	
el coche	N		samochód	
la camioneta	N		samochód dostawczy	
el camper	N		samochód kempingowy	
el avión	N		samolot	
el avión de línea	NP		samolot rejsowy	
el barco	N		statek	
el crucero	N		statek pasażerski	
la aeronave	N		statek powietrzny	
el taxi	N		taksówka	
el tranvía	N		tramwaj	
el trolebús	N		trolejbus	
despertar a alguien	VP		budzić kogoś	
el silencio	N		cisza	
el huésped del hotel	NP		gość hotelowy	
el albergue juvenil	NP		hostel młodzieżowy	
el hotel	N		hotel	
el depósito	N		kaucja	
el campamento	N		kemping; pole namiotowe	
el camping	N		kemping; pole namiotowe	
el aire acondicionado	NP		klimatyzacja	
la climatización	N		klimatyzacja	
la llave	N		klucz	
la cuna	N		łóżeczko dziecięce	
la cama doble	NP		łóżko dwuosobowe	
la cama simple	NP		łóżko pojedyncze	
registrar los huéspedes	VP		meldować gości	
el carnet internacional de estudiante	NP		międzynarodowa legitymacja studencka	
el minibar	N		minibar	
el motel	N		motel	
la tienda	N		namiot	
el alojamiento económico	NP		niedrogie zakwaterowanie	
el servicio del hotel	NP		obsługa hotelowa	
hacer las maletas	VP		pakować się	
el aparcamiento subterráneo	NP		parking podziemny	
la planta baja	NP		parter	
la pensión	N		pensjonat	
la planta	N		piętro	
la criada	N		pokojówka	
la sirvienta	N		pokojówka	
la habitación doble	NP		pokój dwuosobowy	
la habitación simple	N		pokój jednoosobowy	
la habitación familiar	NP		pokój rodzinny	
la habitación doble con dos camas	NP		pokój z dwoma pojedynczymi łóżkami	
la habitación con baño	NP		pokój z łazienką	
el portero	N		portier	
la comida	N		posiłek	
confirmar	V		potwierdzić	
la recepción	N		recepcja	
el recepcionista	N		recepcjonista	
la recepcionista	N		recepcjonistka	
el sofá-cama	N		rozkładana kanapa	
deshacer las maletas	VP		rozpakować się	
el comedor	N		stołówka	
la cantina	N		stołówka	
el desayuno incluido	NP		śniadanie wliczone w cenę	
el saco de dormir	NP		śpiwór	
facilidades para minusválidos	NP		udogodnienia dla osób niepełnosprawnych	
facilidades para discapacitados	NP		udogodnienia dla osób niepełnosprawnych	
los muebles	N		umeblowanie	
el ascensor	N		winda	
la habitación libre	NP		wolny pokój	
la salida de emergencia	NP		wyjście awaryjne	
completar	V		wypełniać	
el equipo	N		wyposażenie	
la media pensión	NP		wyżywienie niepełne	
la pensión completa	NP		wyżywienie pełne	
ocupado	Adj		zajęty	
registrarse	V		zameldować się	
reservar	V		zarezerwować	
cerrar la tienda	VP		zasuwać namiot	
cambiar de habitación	VP		zmienić pokój	
desocupar la habitación	VP		zwolnić pokój	
la avenida	N		aleja	
el paseo	N		aleja	
la arquitectura	N		architektura	
la obra maestra	NP		arcydzieło	
la atracción	N		atrakcja	
la biblioteca	N		biblioteka	
la entrada	N		bilet wstępu	
la puerta de la ciudad	NP		brama miejska	
la orilla	N		brzeg rzeki	
el edificio	N		budynek	
el centro de la ciudad	NP		centrum miasta	
la acera	N		chodnik	
lugares de interés	NP		ciekawe miejsca	
el cemeterio	N		cmentarz	
el barrio	N		dzielnica	
la campana	N		dzwon	
la fachada	N		fasada	
la fuente	N		fontanna	
la galería de arte	NP		galeria	
el punto de referencia principal	NP		główny punkt orientacyjny	
la tumba	N		grób	
el canal	N		kanał	
la capilla	N		kaplica	
la catedral	N		katedra	
el monasterio	N		klasztor	
el convento	N		klasztor	
la cúpula	N		kopuła	
la iglesia	N		kościół	
la farola	N		latarnia uliczna	
la leyenda	N		legenda	
el campo de batalla	NP		miejsce bitwy	
el lugar histórico	NP		miejsce historyczne	
el lugar de memoria	NP		miejsce pamięci	
el balneario	N		miejscowość uzdrowiskowa	
el puente	N		most	
la Santa misa	N		msza święta	
el museo	N		muzeum	
el museo antropológico	NP		muzeum antropologiczne	
el museo arqueológico	NP		muzeum archeologiczne	
el museo etnográfico	NP		muzeum etnograficzne	
el museo histórico	NP		muzeum historyczne	
el museo del ferrocarril	NP		muzeum kolejnictwa	
el museo marítimo	NP		muzeum morskie	
el museo nacional	NP		muzeum narodowe	
el museo militar	NP		muzeum wojska	
el oficio	N		nabożeństwo	
la inscripción	N		napis	
el jardín botánico	NP		ogród botaniczny	
enseñar la ciudad	VP		oprowadzać po mieście	
el recuerdo	N		pamiątka	
el panorama	N		panorama	
el parque	N		park	
la pirámide	N		piramida	
la plaza	N		plac	
el mapa de la ciudad	NP		plan miasta	
el planetario	N		planetarium	
el monumento	N		pomnik	
el suburbio	N		przedmieście	
el punto de vista	NP		punkt widokowy	
el ayuntamento	N		ratusz	
hacer fotos	VP		robić zdjęcia	
sacar fotos	VP		robić zdjęcia	
las ruinas	N		ruiny	
el dibujo	N		rysunek	
la escultura	N		rzeźba	
la sede	N		siedziba	
el tesoro	N		skarbiec	
la bóveda	N		sklepienie	
el lugar muy conocido	NP		słynne miejsce	
el lugar famoso	NP		słynne miejsce	
el paseante	N		spacerowicz	
la ciudad vieja	NP		Stare Miasto	
la ciudad antigua	NP		Stare Miasto	
la capital	N		stolica	
la ruta turística	NP		szlak turystyczny	
el arte	N		sztuka	
el centro	N		śródmieście	
el teatro	N		teatr	
el aseo	N		toaleta	
el baño	N		toaleta	
la fortaleza	N		twierdza	
subir a la torre	VP		wchodzić na wieżę	
la entrada principal	NP		wejście główne	
el parque de atracciones	NP		wesołe miasteczko	
la vista panorámica	NP		widok z lotu ptaka	
la torre	N		wieża	
el vidrio de color	NP		witraż	
las vidrieras	N		witraż	
la entrada	N		wstęp	
la visita	N		wycieczka	
la excursión	N		wycieczka	
la visita turística	NP		wycieczka autokarowa	
el viaje de un día	NP		wycieczka jednodniowa	
la excursión de senderismo	NP		wycieczka piesza	
el paseo guiado	NP		wycieczka piesza z przewodnikiem	
visita guiada con el chófer-guía	NP		wycieczka samochodem z kierowcą-przewodnikiem	
la visita guiada	NP		wycieczka z przewodnikiem	
la exposición	N		wystawa	
el monumento	N		zabytek	
el castillo	N		zamek	
el callejón	N		zaułek; mała uliczka	
el reloj	N		zegar	
visitar	V		zwiedzać	
el turista	N		zwiedzający	
el turismo	N		zwiedzanie	
interesante	Adj		ciekawy	
educacional	Adj		edukacyjny	
forzado	Adj		forsowny	
intensivo	Adj		forsowny	
gótico	Adj		gotycki	
desastroso	Adj		katastrofalny	
legendario	Adj		legendarny	
monótono	Adj		monotonny	
moderno	Adj		nowoczesny	
aburrido	Adj		nudny	
reconstruido	Adj		odbudowany	
memorable	Adj		pamiętny	
agradable	Adj		przyjemny	
renacencista	Adj		renesansowy	
del renacimiento			renesansowy	
arriesgado	Adj		ryzykowny	
famoso	Adj		sławny	
antiguo	Adj		starożytny	
medieval	Adj		średniowieczny	
de la Edad Media			średniowieczny	
molesto	Adj		uciążliwy	
pesado	Adj		uciążliwy	
diversificado	Adj		urozmaicony	
cómodo	Adj		wygodny	
aventurero	Adj		z przygodami	
maravilloso	Adj		zachwycający	
cansado	Adj		zmęczony	
destruido	Adj		zniszczony	
la grosella espinosa	NP		agrest	
la piña	N		ananas	
la sandía	N		arbuz	
la berenjena	N		bakłażan	
el plátano	N		banan	
la banana	N		banan	
la albahaca	N		bazylia	
el arándano rojo	NP		borówka	
el brocoli	N		brokuły	
la col de Bruselas	NP		brukselka	
el melocotón	N		brzoskwinia	
la remolacha	N		buraki	
la cebolla	N		cebula	
el rábano silvestre	NP		chrzan	
el calabacín	N		cukinia	
el limón	N		cytryna	
las grosellas negras	NP		czarne porzeczki	
el ajo	N		czosnek	
la calabaza	N		dynia	
el estragón	N		estragon	
los frijoles	N		fasola	
el higo	N		figa	
el guisante	N		groszek	
la pera	N		gruszka	
la seta	N		grzyb	
el jengibre	N		imbir	
la manzana	N		jabłko	
la mora	N		jagoda	
la zarzamora	N		jeżyna	
el calabacín	N		kabaczek	
la coliflor	N		kalafior	
